OBJECTID,sample_no,notes,survey,UTM_E,UTM_N,Au_ppb,Au_ppm,Ag_ppm,Ag_ppb,Al_perc,As_ppm,B_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_perc,Cd_ppm,Co_ppm,Cr_ppm,Cu_ppm,Fe_perc,Ga_ppm,Hg_ppm,Hg_ppb,K_perc,La_ppm,Mg_perc,Mn_ppm,Mo_ppm,Na_perc,Ni_ppm,Os_ppb,P_ppm,P_perc,Pb_ppm,Pd_ppb,Pt_ppb,S_perc,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Te_ppm,Ti_perc,Th_ppm,Tl_ppm,U_ppm,V_ppm,W_ppm,Zn_ppm,smpl_wt_g,clst_litho,publicatn,UTM83_zone
"622",FGL11-131,field duplicate,Faro Grid Line 1998,"580200","6914910",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.78000000000,16.00000000000,0.00000000000,250.00000000000,0.50000000000,-2.00000000000,0.71000000000,-0.50000000000,16.00000000000,70.00000000000,56.00000000000,3.79000000000,10.00000000000,-1.00000000000,0.00000000000,0.27000000000,30.00000000000,1.46000000000,400.00000000000,-1.00000000000,0.03000000000,56.00000000000,0.00000000000,750.00000000000,0.00000000000,22.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,7.00000000000,0.00000000000,0.00000000000,53.00000000000,0.00000000000,0.06000000000,0.00000000000,-10.00000000000,-10.00000000000,53.00000000000,-10.00000000000,92.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"623",FGL12-132,,Faro Grid Line 1998,"579930","6915070",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.75000000000,16.00000000000,0.00000000000,210.00000000000,0.50000000000,-2.00000000000,1.09000000000,-0.50000000000,21.00000000000,93.00000000000,96.00000000000,4.54000000000,10.00000000000,-1.00000000000,0.00000000000,0.12000000000,30.00000000000,1.60000000000,585.00000000000,-1.00000000000,0.01000000000,69.00000000000,0.00000000000,740.00000000000,0.00000000000,30.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,12.00000000000,0.00000000000,0.00000000000,55.00000000000,0.00000000000,0.04000000000,0.00000000000,-10.00000000000,-10.00000000000,68.00000000000,-10.00000000000,98.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"624",FGL12-133,,Faro Grid Line 1998,"579800","6915340",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,1.88000000000,8.00000000000,0.00000000000,190.00000000000,0.50000000000,-2.00000000000,0.52000000000,-0.50000000000,12.00000000000,45.00000000000,28.00000000000,2.88000000000,-10.00000000000,-1.00000000000,0.00000000000,0.15000000000,40.00000000000,0.82000000000,345.00000000000,1.00000000000,0.01000000000,36.00000000000,0.00000000000,740.00000000000,0.00000000000,16.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,5.00000000000,0.00000000000,0.00000000000,36.00000000000,0.00000000000,0.06000000000,0.00000000000,-10.00000000000,-10.00000000000,41.00000000000,-10.00000000000,74.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"625",FGL12-134,,Faro Grid Line 1998,"579860","6915530",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,1.90000000000,14.00000000000,0.00000000000,230.00000000000,0.50000000000,-2.00000000000,0.50000000000,-0.50000000000,13.00000000000,46.00000000000,118.00000000000,3.19000000000,-10.00000000000,-1.00000000000,0.00000000000,0.19000000000,30.00000000000,0.82000000000,410.00000000000,2.00000000000,0.01000000000,44.00000000000,0.00000000000,880.00000000000,0.00000000000,22.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,5.00000000000,0.00000000000,0.00000000000,38.00000000000,0.00000000000,0.06000000000,0.00000000000,-10.00000000000,-10.00000000000,49.00000000000,-10.00000000000,120.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"626",FGL12-135,,Faro Grid Line 1998,"579920","6915730",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,3.16000000000,14.00000000000,0.00000000000,210.00000000000,0.50000000000,-2.00000000000,1.22000000000,-0.50000000000,16.00000000000,65.00000000000,70.00000000000,3.79000000000,10.00000000000,-1.00000000000,0.00000000000,0.27000000000,40.00000000000,1.39000000000,420.00000000000,-1.00000000000,0.05000000000,49.00000000000,0.00000000000,440.00000000000,0.00000000000,42.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,7.00000000000,0.00000000000,0.00000000000,78.00000000000,0.00000000000,0.07000000000,0.00000000000,-10.00000000000,-10.00000000000,52.00000000000,-10.00000000000,136.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"627",FGL12-136,,Faro Grid Line 1998,"580000","6915900",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.84000000000,14.00000000000,0.00000000000,140.00000000000,1.00000000000,-2.00000000000,0.99000000000,-0.50000000000,18.00000000000,55.00000000000,65.00000000000,3.83000000000,10.00000000000,-1.00000000000,0.00000000000,0.17000000000,40.00000000000,1.30000000000,375.00000000000,-1.00000000000,0.05000000000,50.00000000000,0.00000000000,550.00000000000,0.00000000000,48.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,7.00000000000,0.00000000000,0.00000000000,70.00000000000,0.00000000000,0.05000000000,0.00000000000,-10.00000000000,-10.00000000000,43.00000000000,-10.00000000000,104.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"628",FGL12-136,analytical duplicate,Faro Grid Line 1998,"580000","6915900",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,3.17000000000,16.00000000000,0.00000000000,150.00000000000,1.00000000000,-2.00000000000,1.07000000000,-0.50000000000,18.00000000000,61.00000000000,69.00000000000,4.08000000000,-10.00000000000,-1.00000000000,0.00000000000,0.20000000000,50.00000000000,1.42000000000,395.00000000000,-1.00000000000,0.06000000000,52.00000000000,0.00000000000,570.00000000000,0.00000000000,52.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,7.00000000000,0.00000000000,0.00000000000,79.00000000000,0.00000000000,0.07000000000,0.00000000000,-10.00000000000,-10.00000000000,47.00000000000,-10.00000000000,110.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"629",FGL12-137,,Faro Grid Line 1998,"580050","6916900",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.28000000000,10.00000000000,0.00000000000,140.00000000000,0.50000000000,-2.00000000000,0.47000000000,1.00000000000,13.00000000000,47.00000000000,21.00000000000,2.78000000000,-10.00000000000,-1.00000000000,0.00000000000,0.11000000000,10.00000000000,0.68000000000,300.00000000000,-1.00000000000,0.01000000000,34.00000000000,0.00000000000,150.00000000000,0.00000000000,44.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,4.00000000000,0.00000000000,0.00000000000,24.00000000000,0.00000000000,0.06000000000,0.00000000000,-10.00000000000,-10.00000000000,44.00000000000,-10.00000000000,92.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"630",FGL12-138,,Faro Grid Line 1998,"580040","6916300",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,1.84000000000,6.00000000000,0.00000000000,110.00000000000,0.50000000000,-2.00000000000,0.23000000000,-0.50000000000,8.00000000000,24.00000000000,38.00000000000,1.78000000000,-10.00000000000,-1.00000000000,0.00000000000,0.04000000000,10.00000000000,0.45000000000,215.00000000000,-1.00000000000,-0.01000000000,21.00000000000,0.00000000000,140.00000000000,0.00000000000,14.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,2.00000000000,0.00000000000,0.00000000000,18.00000000000,0.00000000000,0.04000000000,0.00000000000,-10.00000000000,-10.00000000000,29.00000000000,-10.00000000000,46.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"631",FGL12-139,,Faro Grid Line 1998,"580180","6916300",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,3.87000000000,20.00000000000,0.00000000000,180.00000000000,0.50000000000,-2.00000000000,0.67000000000,-0.50000000000,20.00000000000,147.00000000000,68.00000000000,4.52000000000,10.00000000000,-1.00000000000,0.00000000000,0.24000000000,40.00000000000,2.15000000000,405.00000000000,-1.00000000000,0.05000000000,92.00000000000,0.00000000000,260.00000000000,0.00000000000,28.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,9.00000000000,0.00000000000,0.00000000000,55.00000000000,0.00000000000,0.08000000000,0.00000000000,-10.00000000000,-10.00000000000,59.00000000000,-10.00000000000,92.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"632",FGL12-140,,Faro Grid Line 1998,"580230","6916680",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.22000000000,18.00000000000,0.00000000000,220.00000000000,0.50000000000,-2.00000000000,0.60000000000,-0.50000000000,17.00000000000,55.00000000000,32.00000000000,2.92000000000,-10.00000000000,-1.00000000000,0.00000000000,0.08000000000,10.00000000000,1.04000000000,335.00000000000,1.00000000000,-0.01000000000,43.00000000000,0.00000000000,670.00000000000,0.00000000000,16.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,4.00000000000,0.00000000000,0.00000000000,33.00000000000,0.00000000000,0.05000000000,0.00000000000,-10.00000000000,-10.00000000000,41.00000000000,-10.00000000000,60.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
